-10.0,1.8381639595439954
-9.5,13.306520899660415
-9.0,-2.4264866345822393
-8.5,-1.2523683664425493
-8.0,-1.01075622371699
-7.5,-1.066098104750093
-7.0,-1.52210106502397
-6.5,-4.648568488028139
-6.0,3.578899514737686
-5.5,1.4173534317048289
-5.0,1.0428352121894038
-4.5,1.022986378442103
-4.0,1.3213487127528145
-3.5,2.850763429243985
-3.0,-7.086167372543683
-2.5,-1.6709215351971471
-2.0,-1.099750172318589
-1.5,-1.0025113034858963
-1.0,-1.1883950980215392
-0.5,-2.085829653747632
0.0,Infinity
0.5,2.0858296428803538
1.0,1.1883951060038442
1.5,1.0025113039129419
2.0,1.0997501707351396
2.5,1.67092154473597
3.0,7.086167405837801
3.5,-2.850763438545522
4.0,-1.3213487134394828
4.5,-1.0229863822684573
5.0,-1.0428352134932133
5.5,-1.4173534287113625
6.0,-3.5788994958761156
6.5,4.6485684984574265
7.0,1.5221010625686258
7.5,1.0660981074040665
8.0,1.010756218427945
8.5,1.2523683653161486
9.0,2.426486635149397
9.5,-13.306521343898009
