-10.0,-5.607419283475118
-9.5,-2512.649364875906
-9.0,5.144098205160519
-8.5,-1.4581841418287773
-8.0,-6.802758557316383
-7.5,-2.7445351890180465
-7.0,-0.7816358262883769
-6.5,72.28189489857867
-6.0,-52.51064117904573
-5.5,-1.0886551161938534
-5.0,3.3069832144864693
-4.5,4.608135539325001
-4.0,-0.253322665911484
-3.5,-26.146591319800798
-3.0,295.41292599944535
-2.5,-0.2980245041721523
-2.0,-2.2484129921836136
-1.5,-14.101772423596987
-1.0,-1.673169888332192
-0.5,1.970711663075893
0.0,NaN
0.5,-0.14656725300520734
1.0,NaN
1.5,4.861129124069075E-5
2.0,0.04230380659454034
2.5,1.3793649869807163
3.0,13.072817753184333
3.5,65.94572223685988
4.0,228.55296062822052
4.5,619.5532394635148
5.0,1414.5454412717806
5.5,2847.913283691737
6.0,5211.01617849792
6.5,8848.072837377327
7.0,14150.795242431928
7.5,21552.43875576548
8.0,31521.884721682116
8.5,44557.81924839609
9.0,61183.51205503652
9.5,81941.78741619835
